valid_time,d,cc,z,o3,pv,r,ciwc,q,cswc,t,u,v,w,vo,expver
2025-10-01 13:00:00,1.3912451989424497,6.440294573281872,1.5420640648917043,-1.458043659773309,-1.9441249186391651,3.00326489089958,4.013960363583126,2.8577986299762546,1.7884626683757927,3.408456635256432e-05,0.3792735778680912,1.3699502545089293,-0.7358953624467004,-1.8921827582622268,-1.1977861500810496
2025-10-01 14:00:00,0.2806277023493185,0.810991651882822,1.5167097509949328,-1.2350179507470171,-1.7408391594852817,1.1238185188862122,0.3008817376006374,1.3574475282868823,0.019690153532155,0.1962073668340067,0.4201835188882345,0.8689030805839307,-0.9715642198151814,-1.058144187955812,-1.1977861500810496
2025-10-01 15:00:00,1.2696332875742298,-0.1647300019736271,1.4985505802310288,-1.2515521276441508,-1.6955876094735407,-0.1765347179008284,-0.1329541469072316,0.075503149819334,-0.1123054124038765,0.4033184837968043,0.4049057395958121,0.7142105841991541,-1.3622988302962376,-1.2447626188451746,-1.1977861500810496
2025-10-01 16:00:00,0.9282612762334091,-0.1772302972565491,1.475764981379242,-1.2674456887023888,-1.7062278446302852,-0.2414862200012303,-0.1329541469072316,0.0720419761554105,-0.1123054124038765,0.5611101534834766,0.3844276633700369,0.6920403613950776,-1.4211300916086966,-1.4735694020204422,-1.1977861500810496
2025-10-01 20:00:00,-0.1081626091996114,-0.1772302972565491,1.4390805196430414,-1.2122359924872803,-1.2957580036568248,-0.526975171613783,-0.1329541469072316,-0.1054708667798677,-0.1123054124038765,1.0678241116289842,0.0687844979279072,0.1669126774497371,-0.8854513479488909,-0.2377993343801228,-1.1977861500810496
2025-10-01 21:00:00,0.0869308043192785,-0.1772302972565491,1.4169821303802732,-1.150368858599067,-1.290390667956406,-0.5492177630689142,-0.1329541469072316,-0.1307671628730121,-0.1123054124038765,1.0843541823962048,-0.0208199097848433,0.0778958584991689,-1.0605875544092531,-0.2373318825462813,-1.1977861500810496
2025-10-01 22:00:00,0.408662346966557,-0.1772302972565491,1.4387378937795716,-0.978784409109166,-1.3114492052527338,-0.5682356848771217,-0.1329541469072316,-0.1279815807088573,-0.1123054124038765,1.1889070140409812,-0.0854433905512318,0.2354634529200441,-1.0572712148178949,-0.3932907032310521,-1.1977861500810496
2025-10-01 23:00:00,0.4036289939372333,-0.1772302972565491,1.4518790640401986,-0.9283541201369632,-1.0840095903053284,-0.5776057533933234,-0.1329541469072316,-0.1333110894191311,-0.1123054124038765,1.192507384628133,-0.1924466601472516,0.3052718161221884,-0.89111144261196,-0.0671276837813723,-1.1977861500810496
2025-10-02 00:00:00,0.4334200233482947,-0.1772302972565491,1.465584098578994,-0.9094745584272284,-0.9522990704573578,-0.5416914638038615,-0.1329541469072316,-0.0978062132110763,-0.1123054124038765,1.146120778321737,-0.3404262029616066,0.3263866754079103,-0.6449938664946469,-0.0313761753215569,-1.1977861500810496
2025-10-02 01:00:00,0.437680236422821,-0.1772302972565491,1.4713128030162124,-0.885489637178541,-0.9003874513921888,-0.5152597981480818,-0.1329541469072316,-0.0675311281243113,-0.1123054124038765,1.1250091488549991,-0.4095323399793548,0.3953497821238438,-0.8479898217052918,-0.0931206165290829,-1.1977861500810496
2025-10-02 02:00:00,0.3815278331485524,-0.1772302972565491,1.453692044323475,-0.8551551685476788,-0.8226972084052381,-0.4792252923012059,-0.1329541469072316,-0.023259483714983,-0.1123054124038765,1.0826572095133573,-0.4435687175155358,0.3580869005839853,-0.6849185567955787,0.0492254985032458,-1.1977861500810496
2025-10-02 06:00:00,-0.3203163597900681,-0.1772302972565491,1.4192571661137123,-0.363839696708721,0.1405440887565933,-0.632746212712018,-0.1329541469072316,-0.2016719443171368,-0.1123054124038765,1.2771924974185749,-0.4236618352186346,-0.2105452198378119,-0.7791119804119393,1.009206372432569,-1.1977861500810496
2025-10-02 07:00:00,0.07207075556056,-0.1772302972565491,1.4022237660440666,-0.3569313978534358,0.1185788380203001,-0.6096502308865733,-0.1329541469072316,-0.1847582748793379,-0.1123054124038765,1.221028860932463,-0.3928365256944767,-0.1972575061504082,-0.309684268811258,0.8041644717499142,-1.1977861500810496
2025-10-02 08:00:00,-0.4596188903385378,-0.1772302972565491,1.417348250588666,-0.3793853133072746,0.305972936217864,-0.6046723168248713,-0.1329541469072316,-0.128725627334354,-0.1123054124038765,1.3360557416345793,-0.4892142615694778,-0.1595329601456058,-0.2212888632296698,1.0391417267931742,-1.1977861500810496
2025-10-02 09:00:00,-0.663667493543278,-0.1772302972565491,1.4224641441957917,-0.43924798272947,-0.1709560977945796,-0.5931544026417093,-0.1329541469072316,-0.0910880065453577,-0.1123054124038765,1.4054546942701804,-0.537229560255043,-0.3190707344102836,-0.5882493152047503,0.7073072226449486,-1.1977861500810496
2025-10-02 10:00:00,-0.877384965812375,-0.1772302972565491,1.4390805196430414,-0.5871064833310884,-0.6318051258407067,-0.5741389286758475,-0.1329541469072316,-0.0790610468666197,-0.1123054124038765,1.3456880063550865,-0.4000542058821698,-0.6644871570976669,-0.247901441165675,0.0097210522889058,-1.1977861500810496
2025-10-02 11:00:00,-0.8639546816770642,-0.1772302972565491,1.470725444393121,-0.7047774363342084,-0.6692372136577686,-0.5970332808206826,-0.1329541469072316,-0.1371659122853339,-0.1123054124038765,1.2937466957623287,-0.3823943636502372,-0.7966284942537997,-0.1079651265864999,-0.1445520937045068,-1.1977861500810496
2025-10-02 12:00:00,-0.712559425033796,-0.1772302972565491,1.4964713307052868,-0.3731489879386571,-0.4019429153341753,-0.6373138411983612,-0.1329541469072316,-0.1995644353122051,-0.1123054124038765,1.3043306593349842,-0.3503566489480175,-0.8819297765432643,-0.1677248134607139,0.3702472659711443,-1.1977861500810496
2025-10-02 16:00:00,-0.1841792663824984,-0.1772302972565491,1.5337176988575771,-1.1193357415758316,-0.9275862662223384,-0.5337698380000057,-0.1329541469072316,-0.106552032339034,-0.1123054124038765,1.0895550155600706,-0.1398924702467479,-0.9517668789697682,0.2194542810948529,-0.4542680515157867,-1.1977861500810496
2025-10-02 17:00:00,-0.2269986569257475,-0.1772302972565491,1.5493571011284206,-1.1575235031352535,-0.9115994023157074,-0.5716307968799564,-0.1329541469072316,-0.1580388276624797,-0.1123054124038765,1.1107604744911048,-0.1837466764372985,-0.734009629045652,-0.1583754037629949,-0.4845212376848987,-1.1977861500810496
2025-10-02 18:00:00,0.0934615332211431,-0.1772302972565491,1.558705892545956,-1.1089550222368016,-0.9227393103071664,-0.648007739119356,-0.1329541469072316,-0.2571935311612413,-0.1123054124038765,1.1730980897279262,-0.2133968742192674,-0.5754368125508221,-0.1565676421764181,-0.4617963273005643,-1.1977861500810496
2025-10-02 19:00:00,0.2546570759501519,-0.1772302972565491,1.5539815713542249,-0.987818422001856,-1.0533213013511382,-0.6821422025393841,-0.1329541469072316,-0.2931202894765365,-0.1123054124038765,1.2475852801702396,-0.2750875136938261,-0.4865728845944193,-0.205743964714784,-0.6866689114934388,-1.1977861500810496
2025-10-02 20:00:00,0.1972660753298809,-0.1772302972565491,1.5657052494711263,-1.0149021478136269,-1.1756814172848828,-0.6743756702133245,-0.1329541469072316,-0.2837618549861324,-0.1123054124038765,1.231392995474487,-0.2805958131341163,-0.4388256757959414,-0.2547451435704984,-0.819942903641009,-1.1977861500810496
2025-10-02 21:00:00,0.0498902521035067,-0.1772302972565491,1.559244304617123,-0.9443968599782048,-1.061644162062919,-0.698845453691742,-0.1329541469072316,-0.3104942906284464,-0.1123054124038765,1.2851921294603132,-0.253917740045795,-0.4114132001429034,-0.1521791117186663,-0.6183803240476021,-1.1977861500810496
2025-10-02 22:00:00,0.0810996266580676,-0.1772302972565491,1.6003594082335093,-0.9348883849696168,-1.0445512018820322,-0.737792556484735,-0.1329541469072316,-0.3534647719794472,-0.1123054124038765,1.3850052327371971,-0.1798139141089488,-0.3534081455481918,-0.0756787249816277,-0.5354238624509261,-1.1977861500810496
2025-10-03 02:00:00,-0.490641515993901,-0.1772302972565491,1.675198686125717,-1.1909903081072175,-1.3166935149989498,-0.6344227580666363,-0.1329541469072316,-0.2014427614550599,-0.1123054124038765,1.2863073596645276,-0.2261680334444636,-0.3251757412936691,-0.2866578585671072,-0.6705757365300999,-1.1977861500810496
2025-10-03 03:00:00,-0.6572339201738124,-0.1772302972565491,1.700382666021793,-1.1761296261564114,-1.2371293322065546,-0.6286007010390372,-0.1329541469072316,-0.1889494754043082,-0.1123054124038765,1.2826399680314509,-0.2637300410169819,-0.3423612096607614,-0.55518757077784,-0.0740168732175095,-1.1977861500810496
2025-10-03 04:00:00,-0.9896839177810928,-0.1772302972565491,1.6914743935715764,-1.1269713706186526,-1.3419637989722524,-0.5836297120840148,-0.1329541469072316,-0.1506811585911265,-0.1123054124038765,1.185950045494726,-0.3560965951648821,-0.5913896431993363,-0.3209252790931115,-0.4838428145949219,-1.1977861500810496
2025-10-03 05:00:00,-1.4435421971522493,-0.1772302972565491,1.699795307398702,-1.1649109468485035,-1.4188907084645883,-0.5227144753593209,-0.1329541469072316,-0.080666358240152,-0.1123054124038765,1.1152642887773383,-0.2868575726434232,-0.6156537042848278,-0.0303348463794913,-0.8622715968954063,-1.1977861500810496
2025-10-03 06:00:00,-0.8757347061257791,-0.1772302972565491,1.7004296547116389,-1.1961461743641828,-1.4090826338823523,-0.3783980767934908,-0.1329541469072316,0.0938237267916909,-0.1123054124038765,1.0042318624124231,-0.2102053373544896,-0.5661593017938618,-0.1758186864243308,-0.927182984464964,-1.1977861500810496
2025-10-03 07:00:00,-0.6526919554454771,-0.1772302972565491,1.7025598086513838,-1.2081666896307337,-1.3986314673023412,-0.3330389688354608,-0.1329541469072316,0.1653279417967449,-0.1123054124038765,0.9990819652434546,-0.1549926266529013,-0.4180614602388401,-0.0772509432923134,-0.9549712812566192,-1.1977861500810496
2025-10-03 08:00:00,-0.4188143290460557,-0.1772302972565491,1.726958685854593,-1.2097870856268325,-1.3958393232680943,-0.334915149332481,-0.1329541469072316,0.1238347246373003,-0.1123054124038765,0.9159061664072766,-0.1027387742053217,-0.4924384574212412,0.0639204010136535,-1.0150305317999726,-1.1977861500810496
2025-10-03 16:00:00,0.5733951597387255,-0.1772302972565491,1.7565968019757774,-1.1824073436200884,-1.590664589120151,-0.1423107087813679,-0.1329541469072316,0.2922446473179423,-0.1123054124038765,0.7439650135046817,0.3086233746813225,0.0387553808731649,-0.633991909591382,-1.1092427001836145,-1.1977861500810496
2025-10-03 17:00:00,0.6190496305595233,-0.1772302972565491,1.7395868962510543,-1.176625411472794,-1.3999155335415865,-0.1589782939641431,-0.1329541469072316,0.244753807156162,-0.1123054124038765,0.6853081941101264,0.2499557882881346,0.0837982632976046,-0.1500324006271099,-0.7173281534067243,-1.1977861500810496
2025-10-03 18:00:00,0.1005707433973305,-0.1772302972565491,1.717684293195983,-1.125871009853214,-1.1832123940096486,-0.0892098914318783,-0.1329541469072316,0.372258633738698,-0.1123054124038765,0.752787663990403,0.1241265564159698,0.0302828685961663,0.211451259301917,-0.4748218263337798,-1.1977861500810496
2025-10-03 19:00:00,0.3682497680885462,-0.1772302972565491,1.7115170276535252,-1.1314308462338842,-1.0894543417639866,-0.3200877976285777,-0.1329541469072316,0.0689796728474232,-0.1123054124038765,0.7490532513113941,0.1943989608828151,-0.0054253972458457,0.3953627595780265,-0.4737396779178214,-1.1977861500810496
2025-10-03 20:00:00,0.1003075007536797,-0.1772302972565491,1.7176118522991362,-1.1428676911498947,-1.2118076730340153,-0.2935135224909641,-0.1329541469072316,0.0651064792553896,-0.1123054124038765,0.670759265460479,0.2367877414104238,-0.0715586046013621,0.3838964446951279,-0.7526087110409954,-1.1977861500810496
2025-10-03 21:00:00,-0.1337442567057243,-0.1772302972565491,1.724243131153835,-1.1546848416180913,-1.4026434389679328,-0.242249130865587,-0.1329541469072316,0.0995574559289326,-0.1123054124038765,0.6264208223175807,0.2504416347886682,0.0407284178451162,0.0801371249054204,-0.8686427673387654,-1.1977861500810496
2025-10-03 22:00:00,0.6266506742287061,-0.1772302972565491,1.762838466277161,-1.1631789176263343,-1.4176576252474866,0.0554357419294254,-0.1329541469072316,0.4385543934479009,-0.1123054124038765,0.5846667107055916,0.2433273591277117,0.0317528442343086,-0.4529810726716787,-1.060150859697402,-1.1977861500810496
2025-10-04 02:00:00,-0.5888260517813276,-0.1772302972565491,1.8276182488178925,-1.1855083223134175,-1.6592726381070593,0.3106925259926957,-0.1329541469072316,0.6812387076715285,-0.1123054124038765,0.5042360939105511,0.3558255143194987,0.4443484907249664,-0.3025515158442204,-1.5810780977458936,-1.1977861500810496
2025-10-04 03:00:00,-0.7087074469312605,-0.1647316448043915,1.8460945932382649,-1.1897339953068569,-1.8380646298152503,0.4718197085185145,-0.1329541469072316,0.7777989812428079,-0.1123054124038765,0.3626072196594295,0.3174368601526258,0.4300452579661292,-0.3067639202107148,-2.485182115259046,-1.1977861500810496
2025-10-04 04:00:00,1.926476069775346,2.5998169113550214,1.8497910368395865,-1.2593422871751951,-1.9338905244179436,3.2522709282118867,1.4747544652274296,3.178106995878063,0.5213187007235401,0.0217783927066285,0.2804732427102401,0.9952440907198964,-0.7377872033811164,-2.7657479799226348,-1.1977861500810496
2025-10-04 05:00:00,1.864118391251965,2.5623475603312933,1.8512104868453905,-1.2910475449258865,-1.858594410423616,3.689778323669648,1.3726793355724274,3.5091394824744166,0.5564963681699523,0.0135482082668994,0.0908212334063048,1.407010943324594,-1.101307989502135,-1.5391459344550529,-1.1977861500810496
2025-10-04 06:00:00,0.0448402281581472,0.2480454678371312,1.86163610240526,-1.2061432433352643,-1.6851903280261642,2.6900647773711563,0.0711864392670073,2.7864293270033555,-0.1123054124038765,0.1089218374616362,-0.0649709894135239,1.2456099688270246,-0.7836929702763522,-0.8573385344713564,-1.1977861500810496
2025-10-04 07:00:00,-2.082815690241352,0.1603908313557365,1.8514787139499345,-1.2317842664883143,-1.6531652524660616,0.7287988669847612,-0.0947088505759188,1.0260943597220764,-0.1123054124038765,0.2829299194205941,0.0990130387756661,0.6570114454723548,0.1325356488117703,-2.025916015500232,-1.1977861500810496
2025-10-04 08:00:00,3.1469659932039717,1.7242162150102984,1.8513338321562405,-1.2779038405263186,-1.8139886192138857,2.255611065239442,0.8366851565244687,2.212338343504608,0.3100116995244595,-0.0065554246691018,0.3170388669634749,0.5647375424181565,-0.0101155550386051,-2.465910409131018,-1.1977861500810496
2025-10-04 12:00:00,3.3442341086923424,6.803195648946321,1.913127875029591,-1.5636213895772428,-1.8778383482305037,3.2236012546960864,15.217335633929608,3.0763238927237038,13.686103618323358,0.0032886265565303,-0.1726637453585263,1.8207784154190565,-1.434710315021594,-1.8659656657511927,-1.1977861500810496
2025-10-04 13:00:00,0.3345966675232815,1.373877590794489,1.893157681844489,-1.2865057868428995,-1.5960376506061336,1.496794307866658,2.750461791894021,1.6460562076577514,2.439429643465214,0.1427755081798508,-0.2956397345766915,1.5966339830934886,-0.8547742243202202,-0.345432470848309,-1.1977861500810496
2025-10-04 14:00:00,0.7070440262304432,-0.1772302972565491,1.8957263968894735,-1.244658462357826,-1.6958398577800229,-0.0384850223916213,-0.1329541469072316,0.2805656356323112,-0.1123054124038765,0.4598091829870326,-0.1645101915567892,1.0795050193853946,-1.094809356575398,-0.5712605242568947,-1.1977861500810496
2025-10-04 15:00:00,0.806179016460427,-0.1772302972565491,1.8967562323419624,-1.2696136310387942,-1.8226652864122577,-0.0317168289670614,-0.1329541469072316,0.3085010637524599,-0.1123054124038765,0.5471242016196047,-0.120957428355799,0.8677296847142519,-1.116729611183681,-1.540955765483923,-1.1977861500810496
2025-10-04 16:00:00,0.2703262489847349,-0.1647316448043915,1.8766372416390087,-1.2743978046441615,-1.8041496528420016,0.0717353348129229,-0.069159008432321,0.4616235129834641,0.0636871391407895,0.5692331042497203,-0.118010952112119,0.8953599612823614,-1.1080703280847934,-1.494999918740832,-1.1977861500810496
2025-10-04 17:00:00,0.0571122723181855,0.0979544397008672,1.8669458243580035,-1.2594483178348634,-1.661004256845305,0.1868549124808017,0.1222331554428674,0.688319687828393,0.0461029529123572,0.6884420982176294,-0.1321979352564982,0.7966887362756776,-1.1260134960810009,-0.7478042365620253,-1.1977861500810496
2025-10-04 18:00:00,-0.1249933186733238,-0.1772302972565491,1.8504527942216036,-1.1409007722408102,-1.4187965467444608,-0.4728470310962061,-0.1329541469072316,-0.1129670253405115,-0.1123054124038765,0.8280040434123881,-0.2066110903442454,0.4806761088944342,-0.7459684798172886,0.1502820983874925,-1.1977861500810496
2025-10-04 22:00:00,0.4267793442177174,-0.1772302972565491,1.8469521368279789,-1.1716691470964509,-1.821277857978273,-0.352052221611046,-0.1329541469072316,0.0268482502267431,-0.1123054124038765,0.7774219196310095,0.0708841331080049,-0.349940712994536,-0.394884384224121,-1.767082904180084,-1.1977861500810496
2025-10-04 23:00:00,-0.6799691136613734,-0.1772302972565491,1.8586758149448808,-1.174179849428109,-1.7227685018105217,-0.3193680866485784,-0.1329541469072316,0.0270351804194089,-0.1123054124038765,0.6828337770945327,0.0708414593938352,-0.6042132992358377,0.4445053095035699,-1.705954083647355,-1.1977861500810496
2025-10-05 00:00:00,-1.7507468501743972,-0.1772302972565491,1.858797202393652,-1.1791446430846466,-1.7963067502224497,-0.35005115582399,-0.1329541469072316,0.0296879132293968,-0.1123054124038765,0.7061919520207118,0.3714644355798542,-1.2395567273224708,0.498034468320347,-1.975164486616296,-1.1977861500810496
2025-10-05 01:00:00,0.1419440100355412,0.1730989119057571,1.85189573857233,-1.2650718729558073,-1.8044014932843064,2.576304250839598,-0.1329541469072316,3.464843472681354,-0.1123054124038765,0.5677157477699508,0.7393456074444397,-1.3203500554914391,-0.022751541671999,-2.255509421355056,-1.1977861500810496
2025-10-05 02:00:00,1.1703691611695834,2.774694404840312,1.867558635188096,-1.317754310001234,-2.016876187238632,3.225280746527602,0.1221784881776699,3.612211243701801,-0.1123054124038765,0.2801766948539506,0.823474292196457,-1.146097987290284,0.3623658170470696,-2.998080131815137,-1.1977861500810496
2025-10-05 03:00:00,-0.0941032626597464,0.6855028390604447,1.8903931805918075,-1.342709395061808,-1.907656133455763,3.169897860155873,-0.1074572835783007,3.399056034178828,-0.1123054124038765,0.2030595985694911,0.7834291756358492,-0.9205731695024972,0.0111129294444998,-2.2465216107126764,-1.1977861500810496
2025-10-05 04:00:00,0.4130436461684942,0.2603849762628912,1.892227697357928,-1.3274999324473766,-1.8917320453364737,2.48555842870153,-0.1074572835783007,2.9082338785072683,-0.1123054124038765,0.2969694881212011,0.6845512318061139,-0.5500870637617403,-0.3891440440782432,-1.9531540344505909,-1.1977861500810496
2025-10-05 08:00:00,2.898383766287818,7.491042164940445,1.9752155972144876,-1.6821926415530122,-1.8736697057378653,3.4037372476169376,14.936565844275096,3.808531391155925,14.5310344078567,0.2761098577871491,0.1586768610832525,0.8557939846397449,-1.532398122797753,-1.3180906290910543,-1.1977861500810496
2025-10-05 09:00:00,-1.356873680854806,1.524009265381974,1.9847366804947968,-1.3353294771840232,-1.8015490520219477,1.48522725551493,1.6914918422804086,1.9110216984255128,1.2955302984511143,0.3369086698095133,-0.0615386666693098,0.3869186089853473,-0.7638292243493444,-1.0594030847975198,-1.1977861500810496
2025-10-05 10:00:00,0.1768433768365196,2.1745610411660654,1.9898271218949213,-1.2471829620545043,-1.884433151172047,2.8849150679438784,1.5767686394100286,3.4882194155676376,0.8908287566279264,0.3778129545591481,-0.0463508043566588,0.7578121231462289,-1.2234799838807051,-1.567445061605892,-1.1977861500810496
2025-10-05 11:00:00,1.2741343922142423,1.4238155629717386,1.9928128615623015,-1.1885908208996594,-1.8442089624602185,3.848481915621325,1.1428996548497614,4.55498039192179,0.6620152567702948,0.4109749680834064,-0.1980977212185388,0.5556548244024924,-1.3121376029692944,-0.8291256036353516,-1.1977861500810496
2025-10-05 12:00:00,0.9166334403673956,2.4872352081898854,2.007669119002357,-1.2226366134800963,-1.86656591967741,2.520183611983174,0.5942562787366265,3.3437929588994426,-0.0771370635683323,0.4719936091364018,-0.0881649269405994,0.3247700363073093,-0.7084801010718,-1.7689958208875844,-1.1977861500810496
2025-10-05 13:00:00,2.0692378641894025,4.338690508393602,1.9876010327134064,-1.3358542787771452,-1.859078764821062,3.2473412457104742,2.839881971443212,3.939810531704443,1.4011307396598764,0.4074228526493211,-0.0824485655053137,0.5793142806441752,-1.199534978957394,-2.183250644657042,-1.1977861500810496
2025-10-05 14:00:00,1.3181285102967764,3.613146950796129,1.9829491524185217,-1.2849167484945732,-1.7228945867460532,3.113380806830715,1.7681046027677945,3.838275852330269,0.4155305881248021,0.4379361944385757,-0.2067673395222082,0.8009804009669711,-0.5966729932410423,-0.9272273723148357,-1.1977861500810496
2025-10-05 18:00:00,1.4104008352446968,-0.1772302972565491,1.93295122855892,-1.269152548185946,-1.687637458184254,0.0984158191100842,-0.0308573697644444,0.6270881248732527,0.1693428217597947,0.779558550575135,0.4250608517188357,0.0400593439304464,-0.7524936501337207,-1.1395376880888588,-1.1977861500810496
2025-10-05 19:00:00,0.860238133015828,-0.1271821225185232,1.920544256577157,-1.2886024846035655,-1.7977712885165409,0.2390365196991313,-0.0308573697644444,0.8277454395493447,-0.1123054124038765,0.7354935532996182,0.5027074066586641,0.0461266360924852,-1.1727059560159392,-1.5301502959402091,-1.1977861500810496
2025-10-05 20:00:00,0.7997716057445293,-0.0020850912082517,1.8994972392497211,-1.351883639355337,-1.7718040783958509,0.8193710736379519,0.0712394154058413,1.6336305709991388,-0.1123054124038765,0.7360324025088678,0.6373007433657001,0.0214969942292068,-1.0227997078631272,-1.388818036183218,-1.1977861500810496
2025-10-05 21:00:00,0.631317323211633,-0.0145870573429306,1.8917382318386853,-1.3727400708010495,-1.7869711078540196,0.8525215678976564,-0.0053604930563492,1.7623153783082053,-0.1123054124038765,0.7837353021572521,0.6484433734228451,-0.0513113843884195,-0.076754184364703,-1.7605864204890078,-1.1977861500810496
2025-10-05 22:00:00,1.2601623764900167,0.0227481451803717,1.9033875111966612,-1.3919642321547063,-1.78366074100854,2.0977039286583388,-0.1074572835783007,3.223464769165466,-0.1123054124038765,0.7035245143928506,1.065538761604092,-0.1953359562651369,1.1155959806783695,-2.445709339405503,-1.1977861500810496
2025-10-05 23:00:00,2.293126754116625,3.2631064699412566,1.9083076185960897,-1.4637604516336304,-1.958123701558201,3.518129272143229,1.4237590849048645,4.695061624032126,1.0492871282792864,0.5920711958595152,0.9463862339921452,0.1797500208304916,0.9149948781442732,-2.37381806898346,-1.1977861500810496
2025-10-06 00:00:00,3.2094200283535463,2.074682374772288,1.9426426458399253,-1.4397583045837663,-1.9818391370885189,4.036097245498526,3.337998425291448,5.40991594146838,5.168196160836806,0.6063761679019901,0.9938852470684516,0.4782100147357657,-1.3256294713943828,-2.142877999911713,-1.1977861500810496
2025-10-06 04:00:00,0.4955078728257276,4.43920020754004,2.021029569815604,-1.5849321724340812,-1.883533018463709,3.6931758381844153,7.229843717935532,5.512610877210825,10.00801306731148,0.8028202151951803,0.3072861912682179,1.2918283726481457,-1.6817118117372225,-1.058619759244759,-1.1977861500810496
2025-10-06 05:00:00,-0.2993711735896881,0.5857562716316363,2.0168945651090424,-1.469400187300825,-1.8409512885290087,3.5296506314378404,0.8749724179424233,5.267688492911492,1.2339811098817666,0.7751351615440152,0.1580672681818697,1.2082387956225495,-0.3621241249337581,-1.0488658712843586,-1.1977861500810496
2025-10-06 06:00:00,-0.8647280960652908,-0.1772302972565491,2.007839453003053,-1.404721526713322,-1.84234419959876,2.2533527040236225,-0.1202040396362333,3.586208867149877,-0.10351216981716,0.8049622078229816,0.1387735165035882,0.903912662083253,-0.0703443945407422,-1.4876277226583792,-1.1977861500810496
2025-10-06 07:00:00,-0.7247561309055954,-0.1772302972565491,2.004168461608732,-1.385283464391659,-1.7877394455283462,1.6622728928049648,-0.1329541469072316,2.913077755468734,-0.1123054124038765,0.8765916208670039,0.1945225598787792,0.5982140888789763,-0.2881681641281539,-1.1086826147873832,-1.1977861500810496
2025-10-06 08:00:00,-0.0172273849031547,-0.1772302972565491,2.0189268259449387,-1.3627130657288942,-1.7528326644511745,0.7677898224200701,-0.1329541469072316,1.7777913934176872,-0.1123054124038765,0.9541698219474292,0.2151872506888004,0.4345142913255132,-0.3082877131915439,-0.9345499544892965,-1.1977861500810496
2025-10-06 09:00:00,-0.6909451091482228,-0.1772302972565491,2.0271968353580614,-1.3471712956684676,-1.7290997695888348,0.3286736505763302,-0.1329541469072316,1.189790869823996,-0.1123054124038765,1.0478920525705473,0.2995511199346284,0.1795251873075601,-0.2431312171605898,-0.9798928945191032,-1.1977861500810496
