valid_time,d,cc,z,o3,pv,r,ciwc,clwc,q,crwc,cswc,t,u,v,w,vo,expver
2025-10-02 17:00:00,-0.0634837770300424,-0.3230109463501491,1.0036891870540077,2.5778145162117427,0.5985107670074425,0.7833421653880781,-0.1971556147490877,-0.223965933841717,1.4197123430525922,-0.1536405904036847,-0.1944378005300484,1.4815240740317177,-2.548394028427297,1.1328293260413649,0.319498215539938,-0.1635670648340361,-1.1977861500810496
2025-10-02 18:00:00,-0.3019175416791325,-0.3230109463501491,0.9786599191427844,3.0498027692559666,0.8569169479286252,0.6565430390272476,-0.1971556147490877,-0.225579992199743,1.312128156210142,-0.1536405904036847,-0.1944378005300484,1.5111979630600634,-2.3980621068954115,1.1051406174982226,0.2156209599436674,0.2265590919920636,-1.1977861500810496
2025-10-02 19:00:00,-0.0911663550501997,-0.3230109463501491,0.9211104568092272,3.1264321426924746,1.155892074885244,0.6788262290436756,-0.1971556147490877,-0.2207412828169935,1.361840202368583,-0.1536405904036847,-0.1944378005300484,1.5468212214354118,-2.2306517615275063,1.0979208144063703,0.3530353185678198,0.6616426911448042,-1.1977861500810496
2025-10-02 20:00:00,0.2600553189358977,-0.3230109463501491,0.9170040684936904,3.029817228293872,1.3294918347922409,0.7323901726585758,-0.1971556147490877,-0.225579992199743,1.4629519040516703,-0.1536405904036847,-0.1944378005300484,1.581552406034641,-2.0881653726515093,1.0488481931030016,0.236640811481792,0.9112404131739988,-1.1977861500810496
2025-10-02 21:00:00,0.4231891022832594,-0.3230109463501491,0.8723817258985586,2.9205875616019514,1.4355489445866492,0.7968034578792977,-0.1971556147490877,-0.225579992199743,1.5444639695876876,-0.1536405904036847,-0.1944378005300484,1.586249887461623,-1.9532285397868876,0.9378524826225576,0.1706008289412698,0.9932396384800072,-1.1977861500810496
2025-10-02 22:00:00,-0.2118058708783096,-0.1416260163018008,0.967450464082072,3.154596115665967,2.0126804860589265,0.9727252912117038,-0.1397392168414612,0.5000682040181825,1.4899940301405967,-0.1536405904036847,-0.1925523685003172,1.3516593562902877,-1.8908710025576123,1.0403011338980956,-0.0511805841484677,0.894972967447447,-1.1977861500810496
2025-10-03 02:00:00,-0.8184095860389784,-0.3230109463501491,1.138724411515381,2.951193318887238,2.040554490783867,0.2183809205479442,-0.1971556147490877,-0.2078449199305724,1.0234696480881027,-0.1536405904036847,-0.1944378005300484,1.715831065025144,-1.5592362359152263,0.1001903882290009,0.7048216546239849,0.6538861796697986,-1.1977861500810496
2025-10-03 03:00:00,-0.2537953585713382,-0.3230109463501491,1.224324446206712,3.0239492187800243,2.2375112629854157,0.0460508756887909,-0.1971556147490877,-0.2223515022866262,0.8823759214078495,-0.1536405904036847,-0.1944378005300484,1.7897919400871525,-1.5978431383055356,0.0777309113917454,0.6301222774439812,0.8990444572396773,-1.1977861500810496
2025-10-03 04:00:00,0.213706635378289,-0.3230109463501491,1.1539694550930837,3.0694365696425163,2.5325125518250755,-0.1093562220297434,-0.1971556147490877,-0.2223515022866262,0.752274737027451,-0.1536405904036847,-0.1944378005300484,1.851039934774748,-1.6051497986504415,0.1146695697711071,0.3053802732082618,0.8775564465387312,-1.1977861500810496
2025-10-03 05:00:00,-0.069530701105643,-0.3230109463501491,1.1651404320024226,3.04761520869056,2.749332318934837,-0.179879188042829,-0.1971556147490877,-0.2183138763058992,0.6828223555900069,-0.1536405904036847,-0.1944378005300484,1.8773544530402813,-1.5036707061354493,0.1507065882254844,0.6206936427628809,0.8921376450373062,-1.1977861500810496
2025-10-03 06:00:00,-0.1191493834456859,-0.3230109463501491,1.157775713827827,3.177032095365266,2.731454005757449,-0.580640976994859,-0.1971556147490877,-0.2183180882221837,0.2944088131078591,-0.1536405904036847,-0.1944378005300484,2.093324187732604,-1.2326717175836035,-0.0387606212080448,1.285472130760683,0.8347870080608356,-1.1977861500810496
2025-10-03 07:00:00,0.191099646805491,-0.3230109463501491,1.166187037720024,3.106973903507077,2.0055206933633127,-0.8263081500646454,-0.1971556147490877,-0.225579992199743,0.016200726508381,-0.1530933963392197,-0.1944378005300484,2.24140511830738,-1.178169592273654,-0.2202498894546825,0.322198644344244,0.1290374142979884,-1.1977861500810496
2025-10-03 08:00:00,0.1239318371776905,-0.3230109463501491,1.2525520180608305,2.9715126734008206,1.5902141661412292,-0.8773826818269349,-0.1971556147490877,-0.221542366219016,-0.0543068334004821,-0.1536405904036847,-0.1944378005300484,2.26375173221189,-1.138382076393103,-0.3354997040288797,0.582522856978566,-0.0425640380501751,-1.1977861500810496
2025-10-03 16:00:00,1.5160991237275014,-0.3230109463501491,1.6005022453815398,2.440508038973661,-0.8649706173001906,-0.9647599497536906,-0.1971556147490877,-0.225579992199743,-0.0400884189052082,-0.1536405904036847,-0.1944378005300484,2.669865831591145,-1.3824417663848825,-0.276403684859429,0.9409156172717356,-0.8201784006497833,-1.1977861500810496
2025-10-03 17:00:00,1.166691945071951,-0.3230109463501491,1.628158801469156,2.401407035889685,-1.092839168873818,-0.9143905286177872,-0.1971556147490877,-0.225579992199743,0.0569470390729591,-0.1536405904036847,-0.1944378005300484,2.682412898996015,-1.3913398833649293,-0.2467382167962526,1.0656820397100797,-1.2724795774043918,-1.1977861500810496
2025-10-03 18:00:00,0.9049834612105748,-0.3230109463501491,1.6165260867432238,2.403841093035936,-1.4099838746478923,-0.8991391292667876,-0.1971556147490877,-0.225579992199743,0.0874739393644026,-0.1536405904036847,-0.1944378005300484,2.692250582478647,-1.3695112080325855,-0.1580930192190953,1.29320512813,-1.6134346747532131,-1.1977861500810496
2025-10-03 19:00:00,0.7476343652432793,-0.3230109463501491,1.6097277669569805,2.4134250964597235,-1.687423743230526,-0.903401851806627,-0.1971556147490877,-0.225579992199743,0.0806882620985131,-0.1536405904036847,-0.1944378005300484,2.693424538302965,-1.331490696656931,0.0437012558647522,0.7409131757188459,-2.044679774092636,-1.1977861500810496
2025-10-03 20:00:00,0.6108173253712728,-0.3230109463501491,1.6008208444749892,2.3721983501346915,-1.762293450822594,-0.90301444443539,-0.1971556147490877,-0.225579992199743,0.0726297258188232,-0.1536405904036847,-0.1944378005300484,2.6697829251063694,-1.392468900533943,0.3259836446391451,-0.0225284162994244,-2.3009917515905367,-1.1977861500810496
2025-10-03 21:00:00,0.2248649908695008,-0.3230109463501491,1.5605280634733962,2.315132305334973,-1.6882084856640651,-0.9019822100918582,-0.1971556147490877,-0.225579992199743,0.0541149814071713,-0.1536405904036847,-0.1944378005300484,2.6282086392543462,-1.4946821814420996,0.6125095588361977,-0.163159027815302,-2.2458153434457078,-1.1977861500810496
2025-10-03 22:00:00,0.284320084120984,-0.3230109463501491,1.5558321898786895,2.346116075558656,-1.6759547811640918,-0.9499928096167372,-0.1971556147490877,-0.225579992199743,-0.0513065739535889,-0.1536405904036847,-0.1944378005300484,2.590235811100661,-1.547614541603309,0.7605544654254228,-0.0253971549698916,-2.396452676566009,-1.1977861500810496
2025-10-04 02:00:00,-1.38413755597884,-0.3230109463501491,1.6270644828438363,2.325173293329013,-0.9193608442277706,-1.0024352618363632,-0.1971556147490877,-0.225579992199743,-0.1604913109489082,-0.1536405904036847,-0.1944378005300484,2.549551940895047,-1.4637081999962307,1.5593887048693913,0.0158946944535972,-0.6802067858538391,-1.1977861500810496
2025-10-04 03:00:00,-0.7268643731717397,-0.3230109463501491,1.5966190303440269,2.345457721054338,-0.5593468065453051,-1.0189897155565744,-0.1971556147490877,-0.225579992199743,-0.1936385050093244,-0.1536405904036847,-0.1944378005300484,2.549026313781622,-1.3520036727162097,1.6342327863941302,0.0894121747806056,-0.1828177006251385,-1.1977861500810496
2025-10-04 04:00:00,-0.2635773418540945,-0.3230109463501491,1.5178727239769298,2.373471787016284,-0.4038711216533334,-1.0381682791305735,-0.1971556147490877,-0.225579992199743,-0.2231009292434586,-0.1536405904036847,-0.1944378005300484,2.5699966800389715,-1.2618064818132624,1.5906690418104452,0.2139107648902514,-0.081581306928483,-1.1977861500810496
2025-10-04 05:00:00,0.1120349771511323,-0.3230109463501491,1.4077759589895158,2.3946164028099277,-0.2735589362442393,-1.0697163109531225,-0.1971556147490877,-0.225579992199743,-0.2731314989912445,-0.1536405904036847,-0.1944378005300484,2.580724779168022,-1.269267885461391,1.4624212571947883,-0.0080729046170672,0.1417379820435731,-1.1977861500810496
2025-10-04 06:00:00,-0.2876199788385247,-0.3230109463501491,1.3673184915000116,2.382528952293306,-0.0531001384957653,-1.083976261449155,-0.1971556147490877,-0.225579992199743,-0.3218020204757275,-0.1536405904036847,-0.1944378005300484,2.5221463732899623,-1.2809694163980032,1.4031146688034923,-0.5843420905764074,0.429548949106493,-1.1977861500810496
2025-10-04 07:00:00,-0.2436941727686218,-0.3230109463501491,1.323989014791334,2.341161417012068,0.3253904393582228,-1.0365061518029506,-0.1971556147490877,-0.225579992199743,-0.2889257892768332,-0.1536405904036847,-0.1944378005300484,2.39632915013494,-1.3060617492999482,1.321936883704926,-0.723060895992988,0.5197303257317303,-1.1977861500810496
2025-10-04 08:00:00,0.1965067510737724,-0.3230109463501491,1.280924267764154,2.2945319910822253,0.6449136309505737,-0.9251401520774406,-0.1971556147490877,-0.225579992199743,-0.1652393865070029,-0.1536405904036847,-0.1944378005300484,2.2543998807300003,-1.4233167345781934,1.1555673284563237,-1.0286006643268644,0.5757506194767432,-1.1977861500810496
2025-10-04 12:00:00,-0.4619531665307251,-0.3230109463501491,1.3173338337282343,2.5242365139384297,1.34309805686624,-0.977721702165184,-0.1971556147490877,-0.225579992199743,-0.2758548464220078,-0.1536405904036847,-0.1944378005300484,2.0722327780074967,-1.7828196622422336,1.178380662335528,-0.2295371974194181,1.5727677593706553,-1.1977861500810496
2025-10-04 13:00:00,0.5205686260336158,-0.3230109463501491,1.2667489167948816,2.561703221509923,1.4793373706951185,-0.999307084238944,-0.1971556147490877,-0.225579992199743,-0.3135237035695702,-0.1536405904036847,-0.1944378005300484,2.0635292552364906,-1.7171593982564703,1.1981672550248892,-0.0767268084953085,1.489508999105909,-1.1977861500810496
2025-10-04 14:00:00,0.7025942362123162,-0.3230109463501491,1.2609464115664104,2.588813054559952,1.719713788566979,-1.0047872006679834,-0.1971556147490877,-0.225579992199743,-0.3282207746911759,-0.1536405904036847,-0.1944378005300484,2.0486724131659764,-1.6200440294162002,1.1648205542893495,-0.0353334082982254,1.4112432521603409,-1.1977861500810496
2025-10-04 15:00:00,0.4072126562561711,-0.3230109463501491,1.2546744728910846,2.631146485534147,1.926991869540733,-1.0330631555104506,-0.1971556147490877,-0.225579992199743,-0.3619763949700804,-0.1536405904036847,-0.1944378005300484,2.068750705647216,-1.5227124882963037,1.2273878130896607,0.4117666325585757,1.3708544843295285,-1.1977861500810496
2025-10-04 16:00:00,0.5203523856483282,-0.3230109463501491,1.1974082097516925,2.718827560217804,2.134880224657526,-1.0833292436717452,-0.1971556147490877,-0.225579992199743,-0.4121073071255896,-0.1536405904036847,-0.1944378005300484,2.129473073221387,-1.3645296378721985,1.4448448758380636,0.1718553454765079,1.4235653026990909,-1.1977861500810496
2025-10-04 17:00:00,0.7255098789935969,-0.3230109463501491,1.1604414801556049,2.754660590450057,2.25544258361798,-1.0450443035522985,-0.1971556147490877,-0.225579992199743,-0.3632640520996056,-0.1536405904036847,-0.1944378005300484,2.110649984919541,-1.184164990712139,1.408512523802269,-0.2792552502479875,1.2589331053464643,-1.1977861500810496
2025-10-04 18:00:00,0.380762134981481,-0.3230109463501491,1.1309733727009117,2.7315038207488485,2.316409762177212,-0.9739896291377091,-0.1971556147490877,-0.225579992199743,-0.2668511422675862,-0.1536405904036847,-0.1944378005300484,2.0517482437508896,-1.0974290288110309,1.2854671702754112,-0.57485936760045,1.1121992581732356,-1.1977861500810496
2025-10-04 22:00:00,0.059630750121102,-0.2794720473873446,1.0938127132218505,2.6542862554711597,3.11877741550595,-0.0602567741058095,-0.1971556147490877,0.0018393799174318,0.7170547014581734,-0.1536405904036847,-0.1944378005300484,1.8140387706225567,-0.544159697661846,1.6011808759842558,-0.4179121307133537,1.3512691813793802,-1.1977861500810496
2025-10-04 23:00:00,-0.9680524107146108,-0.1633820566032219,1.129746689234843,2.5429741176652243,3.2569647533125607,0.313927773776803,-0.1971556147490877,0.1711482810520281,1.114563883664315,-0.1503745155281914,-0.1944378005300484,1.6960363127218132,-0.4800702591368339,1.3598335159845016,-0.6874490704631406,1.7297324847462554,-1.1977861500810496
2025-10-05 00:00:00,-0.5352567829934691,-0.1561393341307737,1.1602167677515307,2.4203385914716278,2.9018168688561405,0.6135956639746598,-0.1971556147490877,0.2001438489980896,1.3854412464068686,-0.1514603588740154,-0.1944378005300484,1.6332495736769057,-0.5081006628465617,1.307785812174594,-0.5108211006566306,1.6464051457239528,-1.1977861500810496
2025-10-05 01:00:00,0.5586463055860289,-0.0545348068734703,1.2154082889683755,2.2954722325855776,2.987157839077397,0.8620970451087995,-0.1971556147490877,0.6662875206759271,1.632398196286711,-0.1498242208206127,-0.1944378005300484,1.6212646122387706,-0.511949424636,1.2751589253101507,-0.1840728816614996,1.7323530681579415,-1.1977861500810496
2025-10-05 02:00:00,0.6453370063890823,0.3301448449986936,1.231221270060492,2.1985581223371256,3.2189979914403297,1.060289434814802,-0.1798980008993508,1.816614064954437,1.8873688199688703,-0.0838315153010883,-0.1944378005300484,1.6519118233983017,-0.5591595742821158,1.2322134222342769,0.2458510032084356,1.657758796473903,-1.1977861500810496
2025-10-05 03:00:00,0.4339465224259563,0.3592296420747455,1.207723432574292,2.11206332210773,2.8857101749761087,1.1362937221997402,-0.1885268029972549,1.40063772169025,2.056221692159013,-0.1432768258192027,-0.1944378005300484,1.724615836151216,-0.5718588554798598,1.2185887655274106,0.1914664775166356,1.1786530620050863,-1.1977861500810496
2025-10-05 04:00:00,0.2427068294885543,0.4971202837112536,1.1807779527242217,2.041662662272648,2.463475160317363,1.1830664620642994,-0.1971556147490877,1.6546603264619373,2.2047504317015605,-0.1514575103200979,-0.1944378005300484,1.7861888242591135,-0.5162655835107389,1.150383763158177,0.2170736455423867,0.9667462815722072,-1.1977861500810496
2025-10-05 08:00:00,0.7409253406065142,0.1995837963233386,1.0799959786234623,2.134816115594317,0.8897258090487878,1.0378579272920625,-0.1971556147490877,0.639114663435261,2.0935756212172283,-0.1351043481519714,0.58558079253144,1.8199914562289323,-0.6443318314229789,0.5055107652992414,0.7683796420950625,-0.0419246667225771,-1.1977861500810496
2025-10-05 09:00:00,0.6764623867249332,0.047163224618948,1.087216018948853,2.130467884999594,0.815688506541773,0.9641307627440536,-0.1971556147490877,0.3390145200787741,1.977982571910614,-0.1514632072448815,0.3568976416048147,1.8044050370924496,-0.8236486263430471,0.4535794071166086,0.1737142209548498,-0.2003781522595896,-1.1977861500810496
2025-10-05 10:00:00,0.6745890331431736,0.286366253169274,1.0682940032250443,2.3356272210497058,1.613736396477888,1.7252748812981045,-0.1971556147490877,0.3904786998340943,2.854641932717798,0.9625172523736496,-0.133724853243632,1.766516773553232,-0.7580047950245871,0.698934842203746,-0.4988781285643195,0.2639838181891905,-1.1977861500810496
2025-10-05 11:00:00,0.4432224687095176,0.4751655097463677,1.0562780461113497,2.257864117884636,1.4401130585794657,1.7433230989728212,-0.1568837180227351,0.7970824847180475,2.715334122745471,0.7137801843607484,1.08347289082783,1.6665647155162917,-0.9761112587085506,0.6668247611208806,0.2027997230172178,0.2774526551293483,-1.1977861500810496
2025-10-05 12:00:00,-0.1267278708999134,0.4390590221685934,1.1122052695826303,2.20659591993563,1.32746560760791,1.7760579629532107,-0.0878532191811084,0.9860244104983624,2.639766530515567,0.3171275128973062,0.959406821764238,1.5989627678360354,-1.1997166947615374,0.6709401341579271,-0.0058502291162776,0.243408449642763,-1.1977861500810496
2025-10-05 13:00:00,-0.4066559489802407,1.259037415915644,1.0901449758320785,2.119925867591705,1.2233894965588052,1.917714472365039,-0.0015116551003141,1.830309348357806,2.5996490728512023,0.0781053198146456,1.6743392965436696,1.4818076142096264,-1.3537742332024831,0.7063833032877482,-0.6506975185110949,0.3364832007375211,-1.1977861500810496
2025-10-05 14:00:00,-0.7345421839248881,2.8347215625602704,1.117673784457096,1.8427400760761263,1.223094513512791,2.0495012586783896,0.4646361575237111,1.7081008435113156,2.575490953876499,-0.0506502691238804,7.4193138513002515,1.3757453482452424,-1.3523934470173615,0.8257756931960898,-1.1923155761800075,0.5909515385255966,-1.1977861500810496
2025-10-05 18:00:00,-3.126161840327132,3.625674342655124,1.008991476314501,0.8197273390276348,2.376944275988672,2.1496831252630284,1.652728985656624,0.1598020921560849,2.643913383858786,-0.1503745155281914,10.85584814127086,1.3471658248158302,-1.0879594919130222,1.1789373842450246,-0.1793797079271209,1.687494094202901,-1.1977861500810496
2025-10-05 19:00:00,-2.483942657025497,3.0593677172547733,0.9879516231386108,0.6448924914370211,3.448993897408229,2.1492551879971566,1.344705187268331,-0.0611513616760538,2.6447150568240083,-0.1416533395443922,8.680315357712344,1.354330603229534,-0.79033050599841,1.0955455850235598,0.3410309439680519,2.733101654449107,-1.1977861500810496
2025-10-05 20:00:00,-0.5882246646863306,0.5114638556762012,0.9605151620769076,0.5910774197248283,3.475744419446833,1.9976379640477249,-0.0590805295704577,-0.1917732086336633,2.5883500353073843,-0.1443838628528183,3.1333833105202573,1.414850678980862,-0.6091321818346936,0.8939850909982242,0.6455140851691012,2.832826315511653,-1.1977861500810496
2025-10-05 21:00:00,-0.2040707177790887,-0.0909781847101147,1.0063934315331589,0.7910713001523214,2.88386007710875,1.8686424460184663,-0.1050900915651494,-0.2030421460755298,2.492325413467929,-0.1460197526885612,0.7436798448404032,1.4380877085317911,-0.5770796449477591,0.6159435278300277,0.5868097538618025,2.4303607292172145,-1.1977861500810496
