valid_time,d,z,o3,pv,r,q,t,u,v,w,vo,expver
2025-10-05 01:00:00,-0.2988970778365455,1.4645739113662757,0.1770857225682113,-0.5454080012918069,-0.2330621891455927,-0.6177166942139808,0.0357127105951538,-1.6349268307068678,-0.5897118906687561,-0.8158061545355711,-0.3073406423394759,-1.1977861500810496
2025-10-05 02:00:00,-0.4930074584560407,1.4496842013157,0.0963527684032889,-0.4604688826973164,-0.2030377055295634,-0.6248778221507286,-0.008600161810777,-1.6198259270290805,-0.3554275103749766,0.0530751047285194,-0.1841721313228091,-1.1977861500810496
2025-10-05 03:00:00,-0.5883695951070023,1.4599317650118988,0.1462033566217649,-0.204578501849723,-0.3289663667277667,-0.6332046197315866,0.1751016082891283,-1.5954745291627952,-0.0779686068976463,-0.2597565645289754,0.1313387109106151,-1.1977861500810496
2025-10-05 04:00:00,0.2743699048519126,1.4592912922808865,-0.0320088235143684,-0.0866277637682863,-0.1979325043511744,-0.6692706640675733,-0.0180223766725289,-1.4807152131736645,0.1625374129367357,-0.9054226707590712,0.30864078295264,-1.1977861500810496
2025-10-05 08:00:00,0.4654542734441921,1.467970978731568,-0.0817982394568512,-0.4260133225966027,-0.1658803969993971,-0.707732636247254,-0.0647933788874338,-1.1974356459331048,-0.6206708572405146,-0.1759058349201223,-0.3990348372877162,-1.1977861500810496
2025-10-05 09:00:00,0.7367727378650598,1.4992875333871494,-0.0231728013338399,-0.4922080557847865,-0.174345001040472,-0.7033037067287488,-0.0509280481905166,-1.2483585545686304,-0.7204036898627146,-0.1725047549085603,-0.6296028298252627,-1.1977861500810496
2025-10-05 10:00:00,0.504253907009502,1.4899058888232803,0.1094990276838999,-0.4716280044428197,-0.2230534188325739,-0.6757407969822241,0.0249745645875493,-1.202167908855834,-0.8930989943467681,0.0876188940361396,-1.06572734675136,-1.1977861500810496
2025-10-05 11:00:00,-0.0723225336051718,1.4955113061651024,0.2143880466292533,-0.4580966364453201,-0.2577135599228107,-0.6556014702550221,0.0756785744968061,-1.1549252363386242,-0.9503288768948184,-0.2555552937404183,-1.0196547129352516,-1.1977861500810496
2025-10-05 12:00:00,0.015858655836484,1.5355382899624528,0.1281086455506085,-0.439158862504084,-0.1539184794163015,-0.6526734557400099,-0.0725706798168698,-1.2354438619348889,-0.939769637307989,-0.3551644598655937,-0.8420584680159073,-1.1977861500810496
2025-10-05 13:00:00,-0.1246862824013479,1.5092481652998555,0.2090759328830108,-0.4027305088805509,-0.1449982715352822,-0.6394051210574896,-0.0842735955690496,-1.3636415629522818,-0.9841686949682368,-0.2624332319136543,-0.741826357707103,-1.1977861500810496
2025-10-05 14:00:00,0.0219271466897627,1.4871851606619408,0.1553854597495368,-0.4211178745134694,-0.0565726483840176,-0.6375402546699526,-0.2033062212961008,-1.4013228777179538,-0.9815266052053352,-0.2450340918203876,-0.698791708756191,-1.1977861500810496
2025-10-05 18:00:00,0.1339302057306285,1.4154829574796362,0.173114341343405,-0.3211412213437914,-0.0167424883571505,-0.6301648567634437,-0.2578803994910602,-1.402165541610234,-0.5764170003273766,-0.6012683207678348,-0.1369042582803372,-1.1977861500810496
2025-10-05 19:00:00,0.1715715750433311,1.3553092634555552,0.1439973013143531,-0.3234730003839569,-0.0053781054039944,-0.6350223262214711,-0.2721745167411207,-1.44383752838598,-0.5315248731227031,0.3306625996134844,-0.3030209303667322,-1.1977861500810496
2025-10-05 20:00:00,-0.5544341595300994,1.3575227372139378,0.4798805411472632,-0.180209580704585,-0.3332398748825707,-0.5977434523437261,0.1864496662042264,-1.4305945089451866,-0.4938311246853701,0.3533314847265817,-0.1260696725646092,-1.1977861500810496
2025-10-05 21:00:00,-0.5035562828066381,1.399599233750528,0.6138644432343027,-0.1289271845367284,-0.4404213243187261,-0.5845315044953538,0.3542900302736108,-1.4103314703376195,-0.6089912463326013,-0.2715136214573397,0.2019289882267324,-1.1977861500810496
2025-10-05 22:00:00,-0.1416745807533098,1.4154829574796362,0.8003830477757459,-0.2970841078610013,-0.3374207377598886,-0.5885411210108327,0.1914324616666276,-1.4352266076897644,-0.692130600111574,-0.3778355892284586,0.1676213538883357,-1.1977861500810496
2025-10-05 23:00:00,0.1972262512459455,1.4219491701719351,0.7149875138344588,-0.3621000725169621,-0.2427838086971729,-0.596550101890129,0.0510714013564697,-1.4839008563642668,-0.7494842033984337,-0.6508304181781809,0.1096587873171785,-1.1977861500810496
2025-10-06 00:00:00,-0.1313911435322932,1.4321967338681345,0.7901041787233058,-0.3700326627999108,-0.2990656189853026,-0.5889142993313724,0.1349102618034972,-1.474336210889749,-0.6882330548591488,-0.1959879957383292,0.0771217089253064,-1.1977861500810496
2025-10-06 04:00:00,0.213679713230945,1.3981901937423007,0.3483367866993833,-0.4603465998662569,0.0988852918898066,-0.6568132745816148,-0.4019933421412198,-1.530012970937922,-0.2754249878052068,0.4499700370670271,-0.6497965973852888,-1.1977861500810496
2025-10-06 05:00:00,-0.3585418989292169,1.4122805938245742,0.7606752564209897,-0.3380814605020441,-0.2942472292083614,-0.603357530594494,0.1318533093944527,-1.3939034046640548,-0.2357731618739723,0.19311731171127,-0.5335348293572673,-1.1977861500810496
2025-10-06 06:00:00,0.0505596585558803,1.4627805877194409,0.790181246157624,-0.3646045658883582,-0.3247348086887475,-0.6015572527624351,0.1740924813149245,-1.2489785799194018,-0.3447916725250914,-0.5951917880843606,-0.3936617984652368,-1.1977861500810496
2025-10-06 07:00:00,0.3181107051303159,1.477706164242957,0.6250989484723103,-0.4606948076839699,-0.2041273121461498,-0.6207472302456236,-0.0022755601519047,-1.2637690922545226,-0.4661816674365833,-0.38363903797721,-0.4432482074442658,-1.1977861500810496
2025-10-06 08:00:00,0.1903455501560526,1.520038849871952,0.5914676834779594,-0.5582222794501808,-0.1872216243218231,-0.6194974929578786,-0.0271045194404157,-1.3200400302703663,-0.5528297169447967,-0.4117994009935647,-0.5181671758816597,-1.1977861500810496
2025-10-06 09:00:00,0.1273266178780371,1.5432239627346018,0.4985973309148213,-0.6204004554574057,-0.1385419738150946,-0.6215581754421854,-0.0934370599246064,-1.3561795009665594,-0.5402548293118565,-0.5197873609103095,-0.4962586714016953,-1.1977861500810496
2025-10-06 10:00:00,0.0775528643195133,1.5555876483340685,0.5858383890723423,-0.6180063148847705,0.0188626136797516,-0.6220154214063643,-0.3020454144648782,-1.3108538738803412,-0.5960245086629218,-0.6332447235649968,-0.4711475722557436,-1.1977861500810496
2025-10-06 14:00:00,0.5604309794619249,1.5343239536644555,0.2459575169198103,-0.448960739722807,0.1463070393291309,-0.6038609112411598,-0.4575618615671769,-1.2516814089621795,-0.9198920080672636,-1.2200440959953387,0.4320355456960774,-1.1977861500810496
2025-10-06 15:00:00,1.118109236038704,1.4782185424277667,0.0308948205563371,-0.4723421117738703,0.3666003323543615,-0.6341457672542656,-0.7093889435157122,-1.2838771267518518,-0.8352500757162548,-0.2031546953901802,0.1203148595743816,-1.1977861500810496
2025-10-06 16:00:00,0.9933560588614108,1.4757847460499196,0.0076351463713435,-0.5371460472194349,0.4322421088623466,-0.6363561311528555,-0.7764016281876436,-1.3081935357613852,-0.770183899978098,-0.5463157719174234,-0.2813681105874484,-1.1977861500810496
2025-10-06 17:00:00,0.9953737054579824,1.4417730821422332,-0.0138127205999331,-0.7121455896939276,0.5048069336009307,-0.6453257386429923,-0.8507295593136514,-1.391460154269761,-0.5277543766896237,-0.2022837805538055,-0.7875863612431638,-1.1977861500810496
2025-10-06 18:00:00,0.9324121616058382,1.4192950511746234,0.0073919022817696,-0.8349858108423482,0.4419564191218175,-0.6346399209644358,-0.7830182482749481,-1.3242764261613542,-0.5546612697265233,-0.181720419374559,-1.099606591569782,-1.1977861500810496
2025-10-06 19:00:00,0.4453731143892422,1.3632511253201094,0.1247376678063024,-0.8778532638304588,0.2535624431386642,-0.6045416541115954,-0.5738591248000385,-1.2206385771209054,-0.594675083378156,0.099617689875343,-1.3288285199032257,-1.1977861500810496
2025-10-06 20:00:00,0.1219851668357915,1.3622929781145172,0.2882258737798515,-0.8768798816497388,0.1190279780386022,-0.5799446918412356,-0.4161211197801466,-1.1276322352069783,-0.649013148792259,-0.0018603908428284,-1.402303908396891,-1.1977861500810496
2025-10-07 00:00:00,0.2920289205988294,1.3787864318835503,0.0905919776878635,-0.8168243701960832,0.234075792061297,-0.6233482011225787,-0.5613651717860151,-1.3404141386737736,-0.714309148931639,-0.2512062617484418,-0.8033926097611916,-1.1977861500810496
2025-10-07 01:00:00,0.3954298981462141,1.384355982752432,0.0842372860567088,-0.7833936405403771,0.2257073574206895,-0.6343426085662012,-0.5505013469611014,-1.3673984413282436,-0.5113475371269891,-0.2270434359229094,-0.8150915038822873,-1.1977861500810496
2025-10-07 02:00:00,0.1921486634558458,1.368313421786034,0.1798257106940218,-0.6754271871601368,0.1321786997740537,-0.6290924816994728,-0.4387174318436732,-1.3383803568024562,-0.3518352536189121,-0.1201261391357542,-0.7051775518020201,-1.1977861500810496
2025-10-07 03:00:00,0.6406804079864312,1.381056267242255,0.0384558583703345,-0.6186889025282143,0.2508122697732924,-0.6655501582289949,-0.5767682197769701,-1.2343249669435847,-0.2822266410288487,-0.5484439496908564,-0.6813343711736276,-1.1977861500810496
2025-10-07 04:00:00,0.4470063634898294,1.3379191478631047,0.1287596245348811,-0.6115100733768543,0.1203470442181927,-0.6571772259656589,-0.4203757173893639,-1.1727920327536348,-0.2940106928691756,0.2581093760342878,-1.03108038235668,-1.1977861500810496
2025-10-07 05:00:00,0.1509607546997961,1.3687591908068164,0.2166550333769241,-0.6384720819400594,0.0071773789076095,-0.6607480503899499,-0.2835003960414045,-0.9949669106921768,-0.5550051534749638,-0.2644033812925787,-1.2223357707690037,-1.1977861500810496
2025-10-07 06:00:00,-0.0635329306577671,1.368313421786034,0.2349207378179783,-0.5431265181832637,-0.0566928862392163,-0.6818767097526491,-0.2056867259532088,-0.9417286075560128,-0.6640147307193516,0.0559827164845724,-1.0184539122457943,-1.1977861500810496
2025-10-07 10:00:00,5.591064860911566e-05,1.460121344940276,-0.2519342341477049,-0.2976088937135873,0.0648700392005317,-0.737915995958895,-0.3672764170797826,-1.208833023227349,-0.925028101111873,-0.3958746273266437,-0.3439158420428477,-1.1977861500810496
2025-10-07 11:00:00,-0.0595346660426679,1.4529839168258771,-0.350178354404541,-0.2954033289923982,0.1213959276358842,-0.7229878379221032,-0.4348361742505581,-1.1584393845326455,-1.0512163102774468,-0.1766647536419746,-0.4136073916764523,-1.1977861500810496
2025-10-07 12:00:00,-0.174396303132106,1.418813415680901,-0.4206866275567814,-0.470070525169393,0.2493215918568202,-0.7012522511809419,-0.583891251569284,-1.2078072358380447,-1.2163379778801895,-0.4544415957791912,-0.5849461350059698,-1.1977861500810496
