valid_time,d,z,o3,pv,r,q,t,u,v,w,vo,expver
2025-10-01 00:00:00,0.5088470648711239,0.8163571018204685,-1.017660887128418,0.2246813294943659,-0.6489186742665519,-0.8019061390135646,1.0731397858670075,-0.621816364768274,0.8142483452470716,-0.0548458528813137,0.0299981541425822,-1.1977861500810496
2025-10-01 01:00:00,-0.6566745112311267,0.8721690798443235,-1.1768666990850405,0.3031681548358184,-0.7027122247487328,-0.7963040146590497,1.3582712148018647,-0.5907064821152901,0.9854201130815472,0.6529085559645951,0.0849875663775381,-1.1977861500810496
2025-10-01 02:00:00,-0.6734744853788043,1.028616072250765,-1.3310296395422307,0.3190453358364104,-0.7344790502674047,-0.9006071877496561,1.5464537792964907,-0.5801164612757931,1.190992062628913,-0.3152552553864738,0.3954976651275835,-1.1977861500810496
2025-10-01 03:00:00,0.5365532846392408,1.2335667090038769,-1.1192110801483348,0.2246914612866679,-0.6902781748091003,-1.22458658153124,1.268296384829663,-0.6536528766850994,1.3053715098977925,-1.137965524048861,0.3989124098951074,-1.1977861500810496
2025-10-01 04:00:00,1.1843718297679464,1.2274059212079935,-0.8194430949330955,0.1297946785432653,-0.6332152762217387,-1.491461739709401,0.980194974587418,-0.5226806132490038,1.3287252190653691,-0.4746302686311089,0.131847512926453,-1.1977861500810496
2025-10-01 05:00:00,0.6582192306191076,1.202842093472457,-0.8103163576537034,0.0203243647210838,-0.6453737810697363,-1.5396476876839282,1.0376600136236296,-0.4226331048815338,1.1959477156796552,0.2589117995300171,-0.1734973765342421,-1.1977861500810496
2025-10-01 06:00:00,-0.2463235135762979,1.2984955953196655,-1.010344201097174,-0.0896698796684069,-0.7001944630636239,-1.4623905215784276,1.3267293785929484,-0.4481936139309742,1.3249644178954174,0.272804294335429,-0.3505057058132236,-1.1977861500810496
2025-10-01 10:00:00,-0.0993435257535898,1.4343343559316255,-1.1498655671775866,-0.0341966022038988,-0.7437362736889706,-1.3750536908362003,1.5997838532622586,-0.1339248295390273,0.9344504579033568,-0.2426710268994715,-0.0188755358494896,-1.1977861500810496
2025-10-01 11:00:00,0.4271407222288964,1.47057988344494,-1.1436856775701636,-0.0622620955332172,-0.719572323884878,-1.433276111740551,1.435332047691255,-0.1940162567670574,0.7265979409893965,-0.3644625883694028,-0.0301735089619861,-1.1977861500810496
2025-10-01 12:00:00,1.0980588654038166,1.43504826696377,-1.0644307048966852,-0.1148494488657934,-0.6825908251143912,-1.4963520007464504,1.219676494931984,-0.2326354806693143,0.514683015097453,-0.1776034900984046,-0.2346822007500917,-1.1977861500810496
2025-10-01 13:00:00,-0.3984954327302781,1.506360046729893,-1.3557622773379523,-0.0741877216622975,-0.728666710141706,-1.358016962002501,1.5011582585024583,-0.2512032840531046,0.2061315703628907,0.7097035559158495,-0.3173944002601681,-1.1977861500810496
2025-10-01 14:00:00,-0.1824690127366558,1.5035837260493432,-1.4004657769575397,-0.0473213259519224,-0.7246991259685442,-1.3212656185071583,1.4745884301812504,-0.4494411130052033,0.2414213044738112,-0.0919049593677359,-0.2044791866667608,-1.1977861500810496
2025-10-01 15:00:00,-0.1746885570754503,1.463538605376078,-1.4154698049522865,-0.0256055437635695,-0.7126074462946267,-1.3106148635236068,1.397399330067098,-0.5220725223618123,0.2786954179790535,-0.1687060579798478,-0.118029900470653,-1.1977861500810496
2025-10-01 16:00:00,0.1186657307823434,1.374365829231755,-1.3679684294229797,-0.044356997334946,-0.6826597942455442,-1.337094579240443,1.2235178999622536,-0.5308926563863428,0.2656288529529258,-0.3274228744730307,-0.0410480682482564,-1.1977861500810496
2025-10-01 20:00:00,-0.580575253766796,1.085430169834546,-1.2557383798285662,-0.0665199033112726,-0.654453770706606,-1.283700031352058,1.09396403592436,-0.6633643354164119,0.3140433110967665,0.3424913004818097,-0.3470160544472514,-1.1977861500810496
2025-10-01 21:00:00,0.1503411363744982,0.997500127709139,-1.2405077906120658,-0.0399206362017832,-0.6454010310748518,-1.2700674488994064,1.0467643418967338,-0.7746519582411677,0.3295393881074163,0.1356133193476596,-0.2981489116517164,-1.1977861500810496
2025-10-01 22:00:00,-0.4591867522392931,1.0482301168301131,-1.3048893072669323,0.0170784112465437,-0.6950746314297648,-1.1633199451366922,1.3018071890558098,-0.8510058321344018,0.4276554306607666,0.7477125000163763,-0.2500150153745026,-1.1977861500810496
2025-10-01 23:00:00,-0.5044215416921191,1.015411362271083,-1.3818558342533769,0.0435644750612742,-0.7034428791048218,-1.133552860616753,1.3451310971475638,-0.7281523629775319,0.6431541765498817,-0.1010353887307149,0.0420738833005271,-1.1977861500810496
2025-10-02 00:00:00,0.5309494881861702,1.14138757417976,-1.30762333813569,0.0673213068088668,-0.6815849778142058,-1.2207313217669928,1.2204513876506589,-0.6759173198168023,0.9196848550593016,-0.5120355401703965,0.1007660686804151,-1.1977861500810496
2025-10-02 01:00:00,0.3565033694233248,1.2729957508975491,-1.2247127934987163,0.0999668768483084,-0.6837114310830216,-1.3010998904623026,1.2318155992961282,-0.6093968583748175,0.8376407598422232,0.247222200467727,-0.0195215471174384,-1.1977861500810496
2025-10-02 02:00:00,-0.1515398188075578,1.3668459663598655,-1.2078636881569589,0.1504695749463145,-0.6922068868777397,-1.3503480344880627,1.2777868371195809,-0.5733666644116283,0.8875747960313846,-0.2112698449871237,0.0512720866689888,-1.1977861500810496
2025-10-02 06:00:00,-0.1386909615624457,1.496275392372159,-1.2089222300687663,0.1065256536265825,-0.7164977237257962,-1.416463339905604,1.4209013237341912,-0.4593769857550565,0.3749212800353595,0.1133072222390058,-0.1006919981304101,-1.1977861500810496
2025-10-02 07:00:00,-0.2199008735752975,1.5246308809228375,-1.2058940243064036,0.0893405751450968,-0.7183546494829741,-1.4236619577226624,1.4343627706216533,-0.5057905623025077,0.4018011101396749,0.0317556176721548,-0.0845224346745964,-1.1977861500810496
2025-10-02 08:00:00,-0.4520005310240328,1.606106638494707,-1.230033878631513,0.0881719118714919,-0.7254895832625035,-1.3885550984753086,1.4774936167050006,-0.5707224696880101,0.2446617745135046,-0.3295038178439255,0.0013141686434405,-1.1977861500810496
2025-10-02 09:00:00,0.3706780594001679,1.553557498299238,-1.1381129809044026,0.0392921320581081,-0.702931488377883,-1.416548123626563,1.336703808246407,-0.5654530943156804,0.2460985689384502,-0.1578733265649494,-0.071629639962773,-1.1977861500810496
2025-10-02 10:00:00,0.0486731992066916,1.4895170346012216,-1.0998352186367824,0.0722700638534876,-0.7187227265190035,-1.344150824394,1.4354299010379747,-0.5141894506822324,0.1175708623261049,0.2547440098275637,-0.0822613283167037,-1.1977861500810496
2025-10-02 11:00:00,0.2255408179747119,1.3879988858307204,-1.0635129324328358,0.0511133227896141,-0.6947160416627152,-1.316536926447777,1.292735919345788,-0.5811716625420382,-0.0796632145802192,0.4262564285833173,-0.101994515050033,-1.1977861500810496
2025-10-02 12:00:00,-0.194515516449541,1.4343079147822932,-1.3294629975127563,0.0461717359364686,-0.7261116104602302,-1.159595860186002,1.489504453844383,-0.6360362563930652,0.1966127114754678,0.4858496448483655,-0.2240152510035522,-1.1977861500810496
2025-10-02 16:00:00,0.3309662066660996,1.2123344660850093,-1.222243231844784,-0.1469971192504552,-0.6364459502413621,-1.1224509922500023,1.0035687010297418,-0.7972153058260453,-0.189010014853649,-0.29563493217518,-0.1958666502142524,-1.1977861500810496
2025-10-02 17:00:00,0.716189273322507,1.0947348102867889,-1.0513657483370318,-0.2124939347130691,-0.576789971824764,-1.1483788139341806,0.7621512712310275,-0.7707031063765477,-0.1901374213837486,-0.373849360620557,-0.3106007403898149,-1.1977861500810496
2025-10-02 18:00:00,0.3055917404624124,0.9578172507818108,-0.9908774490759154,-0.2464340360612521,-0.5629026607799374,-1.11331514639373,0.7165992159874635,-0.7620885999852036,-0.1316967310677683,0.4301760077740683,-0.4658473205360733,-1.1977861500810496
2025-10-02 19:00:00,0.2809596919725621,0.871619103938077,-1.0219613383424802,-0.2337517209209391,-0.5730275653792105,-1.051451824566801,0.7550807057587988,-0.8114924833433228,-0.1177939109366885,-0.0132846241807907,-0.4534830583575553,-1.1977861500810496
2025-10-02 20:00:00,0.2473718094843048,0.8279594781502336,-0.9841167469430612,-0.1986959923350092,-0.5663525466423082,-1.0241866596614846,0.7376165280532226,-0.8172535563014516,-0.0970892641723849,0.2642993525337525,-0.4737540696407229,-1.1977861500810496
2025-10-02 21:00:00,-0.2004663925284686,0.723945284882171,-1.0209229696901445,-0.0894956907776763,-0.5887020251821792,-0.9715631637259544,0.8260733088086373,-0.8483688915200338,-0.0895764035030597,0.760637920828744,-0.4079468237411811,-1.1977861500810496
2025-10-02 22:00:00,-0.869465517104643,0.7864151443094758,-1.15513788179298,-0.0005987605933643,-0.6653679415125755,-0.8566396298159215,1.152428765908208,-0.9410522007415356,0.4155389682225832,0.3638219383319894,-0.280553759778911,-1.1977861500810496
2025-10-03 02:00:00,-0.2165054558429966,1.036923881372939,-1.0735339436540554,-0.0052064269532949,-0.6641334986734683,-0.9194915618230683,1.137836716163292,-0.6439540607157781,0.7689644474463092,-0.6897221762717044,0.0357981430983154,-1.1977861500810496
